card_id,account_id,card_type,card_status,issued_date
910239,112835,Debit,Active,2016-12-11
910240,105697,Debit,Active,2015-05-16
910241,108500,Debit,Active,2021-01-15
910242,113756,Debit,Active,2022-08-03
910243,102363,Debit,Active,2018-08-01
910244,107208,Debit,Active,2016-02-17
910245,105158,Debit,Active,2015-01-06
910246,110167,Debit,Active,2021-02-20
910247,101397,Debit,Active,2020-03-05
910248,105534,Debit,Active,2021-08-03
910249,100420,Debit,Blocked,2018-06-28
910250,107942,Debit,Blocked,2015-01-07
910251,111801,Debit,Active,2020-06-15
910252,101881,Debit,Active,2022-03-20
910253,111664,Debit,Active,2015-07-07
910254,106133,Debit,Active,2019-03-20
910255,114997,Credit,Active,2022-07-31
910256,102383,Debit,Active,2022-09-16
910257,102720,Debit,Active,2019-07-23
910258,111359,Credit,Active,2017-10-06
910259,101949,Debit,Active,2015-11-16
910260,110097,Debit,Blocked,2022-12-27
910261,114149,Debit,Active,2022-07-27
910262,110404,Credit,Active,2021-08-24
910263,113204,Debit,Active,2023-03-07
910264,100618,Debit,Active,2015-01-22
910265,102339,Credit,Active,2019-11-02
910266,114340,Debit,Active,2016-05-27
910267,108223,Debit,Active,2021-08-10
910268,114641,Debit,Active,2017-05-03
910269,109737,Debit,Active,2016-02-22
910270,111506,Debit,Active,2018-09-22
910271,103892,Debit,Blocked,2022-12-22
910272,101113,Debit,Active,2017-04-29
910273,113290,Debit,Active,2019-03-12
910274,105259,Debit,Active,2017-08-22
910275,110205,Debit,Active,2022-10-29
910276,103548,Credit,Active,2019-09-01
910277,108451,Debit,Active,2016-08-31
910278,108825,Debit,Active,2020-03-04
910279,114248,Debit,Active,2021-03-26
910280,112478,Debit,Active,2020-10-19
910281,106330,Debit,Active,2017-12-21
910282,105654,Debit,Active,2022-01-13
910283,101407,Credit,Active,2021-08-22
910284,114619,Debit,Active,2020-07-14
910285,100493,Debit,Active,2022-02-05
910286,109985,Debit,Active,2016-01-18
910287,101453,Debit,Active,2015-10-11
910288,107226,Debit,Active,2019-01-10
910289,109821,Debit,Active,2020-02-16
910290,112476,Debit,Active,2018-09-03
910291,111913,Debit,Active,2018-03-31
910292,111591,Debit,Active,2016-11-20
910293,105148,Debit,Active,2019-12-13
910294,111005,Credit,Active,2019-10-30
910295,114905,Debit,Active,2019-07-06
910296,114233,Debit,Active,2019-05-29
910297,108500,Debit,Active,2018-07-16
910298,101079,Debit,Active,2020-10-20
910299,107601,Debit,Blocked,2016-07-17
910300,103220,Debit,Active,2015-01-04
910301,108508,Credit,Active,2019-10-07
910302,102279,Debit,Blocked,2021-10-03
910303,112396,Debit,Active,2019-01-20
910304,107310,Debit,Active,2018-09-21
910305,109837,Debit,Active,2021-01-16
910306,112729,Debit,Active,2021-01-29
910307,104924,Debit,Active,2022-11-22
910308,107178,Debit,Active,2015-09-22
910309,105590,Debit,Active,2018-10-17
910310,110877,Debit,Active,2021-01-05
910311,100257,Debit,Active,2015-11-19
910312,114723,Debit,Active,2017-11-17
910313,111910,Debit,Active,2018-05-27
910314,114737,Debit,Active,2016-07-07
910315,112776,Debit,Blocked,2015-12-23
910316,104920,Debit,Active,2018-02-18
910317,104894,Debit,Active,2016-02-23
910318,107513,Debit,Blocked,2015-05-11
910319,111030,Debit,Active,2019-11-27
910320,102790,Credit,Blocked,2020-01-01
910321,114933,Debit,Active,2016-12-15
910322,101174,Debit,Active,2023-02-08
910323,101883,Debit,Active,2015-01-06
910324,108758,Credit,Active,2016-04-25
910325,107143,Credit,Active,2017-12-23
910326,106524,Debit,Active,2015-09-16
910327,107887,Debit,Active,2016-09-10
910328,105951,Debit,Active,2018-02-04
910329,101208,Debit,Active,2020-08-30
910330,112796,Credit,Active,2022-12-19
910331,103458,Debit,Active,2015-05-22
910332,113494,Debit,Active,2019-06-26
910333,102172,Debit,Active,2022-08-25
910334,113852,Debit,Active,2022-12-16
910335,101665,Debit,Active,2023-02-04
910336,103540,Credit,Active,2016-03-20
910337,102734,Debit,Active,2016-11-08
910338,106216,Debit,Active,2020-07-16
910339,112758,Debit,Active,2022-04-12
910340,103049,Debit,Blocked,2019-02-20
910341,112840,Debit,Active,2020-06-15
910342,102863,Debit,Blocked,2018-01-13
910343,102516,Debit,Active,2018-02-25
910344,113307,Debit,Active,2018-03-26
910345,100216,Debit,Active,2021-10-09
910346,102615,Debit,Blocked,2020-09-06
910347,104638,Debit,Active,2018-12-14
910348,114340,Debit,Blocked,2018-10-28
910349,104757,Debit,Active,2017-10-11
910350,114330,Debit,Active,2021-01-08
910351,100518,Debit,Active,2021-12-24
910352,107313,Debit,Active,2021-05-01
910353,105904,Debit,Active,2022-09-11
910354,104348,Debit,Active,2022-10-13
910355,104012,Credit,Active,2019-12-24
910356,104165,Debit,Active,2020-09-23
910357,100587,Debit,Active,2022-04-20
910358,111733,Credit,Active,2016-04-11
910359,103445,Debit,Active,2018-11-09
910360,114238,Debit,Active,2020-06-20
910361,111804,Debit,Active,2015-07-06
910362,108538,Debit,Active,2015-04-25
910363,112579,Credit,Blocked,2017-08-06
910364,105746,Debit,Blocked,2017-09-11
910365,108951,Debit,Blocked,2018-01-01
910366,101494,Debit,Active,2016-07-15
910367,104751,Debit,Active,2020-01-15
910368,107409,Debit,Active,2015-10-02
910369,109298,Debit,Active,2020-03-27
910370,106965,Debit,Active,2019-11-10
910371,107273,Debit,Active,2022-08-01
910372,112162,Debit,Active,2021-04-28
910373,111865,Debit,Active,2018-09-30
910374,112180,Debit,Active,2018-07-25
910375,102353,Debit,Active,2017-09-09
910376,112627,Debit,Active,2016-07-26
910377,108874,Debit,Active,2021-02-08
910378,105452,Debit,Active,2018-03-26
910379,108978,Debit,Active,2020-02-02
910380,111174,Debit,Active,2018-01-19
910381,108909,Debit,Active,2018-03-23
910382,101700,Debit,Blocked,2020-04-08
910383,108894,Debit,Active,2018-12-03
910384,112749,Credit,Blocked,2020-08-23
910385,114747,Debit,Active,2017-11-26
910386,106895,Debit,Active,2020-11-30
910387,107736,Debit,Active,2015-08-05
910388,108095,Credit,Active,2022-11-15
910389,104937,Debit,Active,2015-02-28
910390,112740,Debit,Blocked,2015-02-08
910391,101860,Debit,Active,2022-11-10
910392,109737,Credit,Active,2020-10-10
910393,100093,Debit,Active,2021-03-01
910394,105515,Debit,Active,2019-08-25
910395,106967,Debit,Active,2016-12-26
910396,104850,Debit,Active,2019-04-03
910397,108764,Debit,Active,2015-11-24
910398,111610,Debit,Active,2020-04-12
910399,103754,Debit,Active,2022-11-01
910400,107715,Debit,Active,2021-06-03
910401,103919,Debit,Active,2021-09-06
910402,111870,Debit,Active,2016-03-17
910403,105879,Debit,Active,2019-10-08
910404,111090,Debit,Blocked,2022-07-04
910405,114597,Debit,Active,2019-07-02
910406,108599,Debit,Active,2022-12-31
910407,105425,Debit,Active,2021-12-05
910408,110304,Debit,Blocked,2016-01-05
910409,112245,Debit,Blocked,2022-08-16
910410,101548,Debit,Active,2023-02-10
910411,101231,Debit,Active,2022-11-28
910412,112583,Credit,Blocked,2023-01-20
910413,100827,Debit,Active,2017-06-13
910414,112344,Credit,Active,2017-04-04
910415,107226,Debit,Active,2020-11-10
910416,113728,Debit,Active,2019-02-05
910417,111926,Debit,Active,2015-10-14
910418,101070,Debit,Active,2018-03-25
910419,100046,Credit,Active,2018-01-05
910420,101164,Credit,Blocked,2017-02-19
910421,113151,Debit,Active,2022-09-25
910422,105176,Debit,Active,2016-04-21
910423,114375,Debit,Active,2015-11-24
910424,103859,Debit,Active,2016-04-20
910425,101720,Debit,Active,2018-01-21
910426,105743,Debit,Blocked,2021-03-01
910427,102908,Debit,Active,2020-02-16
910428,102550,Debit,Active,2022-04-24
910429,103214,Debit,Active,2020-01-29
910430,106254,Debit,Active,2019-12-05
910431,107587,Debit,Active,2017-11-24
910432,102768,Debit,Active,2015-08-31
910433,107121,Debit,Active,2017-03-20
910434,107519,Debit,Active,2016-03-13
910435,107907,Debit,Active,2017-08-17
910436,112871,Credit,Blocked,2022-03-30
910437,112836,Debit,Active,2021-05-11
910438,105861,Debit,Active,2020-12-27
910439,111179,Debit,Active,2018-07-28
910440,108951,Debit,Active,2017-03-18
910441,112366,Debit,Blocked,2018-02-13
910442,102354,Debit,Active,2016-09-09
910443,105378,Credit,Active,2021-12-31
910444,112532,Debit,Blocked,2019-07-01
910445,107330,Debit,Active,2019-04-12
910446,112296,Debit,Active,2015-12-01
910447,114395,Debit,Active,2017-12-15
910448,113272,Debit,Active,2021-10-05
910449,108426,Debit,Active,2020-07-29
910450,106856,Debit,Active,2023-02-10
910451,104981,Debit,Active,2016-04-13
910452,103242,Credit,Active,2018-12-25
910453,114704,Credit,Active,2018-03-20
910454,107718,Debit,Active,2019-04-07
910455,111083,Credit,Active,2017-11-09
910456,100603,Debit,Blocked,2021-09-27
910457,106728,Credit,Active,2020-10-01
910458,100433,Debit,Active,2022-07-09
910459,108397,Debit,Active,2020-08-23
910460,113940,Debit,Blocked,2022-02-09
910461,109548,Debit,Active,2020-04-10
910462,111117,Debit,Active,2020-04-27
910463,107645,Debit,Active,2020-05-22
910464,110027,Debit,Active,2018-01-29
910465,105679,Debit,Active,2017-03-22
910466,104978,Debit,Active,2021-07-14
910467,112966,Debit,Active,2015-09-29
910468,101926,Debit,Active,2022-07-26
910469,113561,Debit,Active,2017-04-29
910470,107879,Credit,Active,2018-04-30
910471,102754,Debit,Blocked,2021-02-16
910472,108632,Debit,Active,2019-09-29
910473,103098,Debit,Active,2016-08-23
910474,109962,Debit,Active,2020-10-11
910475,106545,Debit,Active,2019-04-09
910476,110673,Debit,Active,2017-12-15
910477,103786,Credit,Active,2018-04-07
910478,106036,Debit,Active,2020-03-29
910479,105403,Debit,Active,2021-07-14
910480,102948,Debit,Active,2021-01-27
910481,106139,Credit,Active,2015-12-07
910482,101956,Debit,Blocked,2018-06-08
910483,113366,Debit,Active,2020-09-22
910484,101678,Debit,Active,2015-01-17
910485,101841,Debit,Active,2022-07-08
910486,113970,Debit,Blocked,2020-12-04
910487,112855,Debit,Active,2022-02-20
910488,103182,Debit,Active,2015-03-13
910489,111052,Debit,Blocked,2019-04-01
910490,100637,Credit,Active,2016-11-14
910491,107511,Debit,Active,2018-11-17
910492,106731,Debit,Active,2019-02-16
910493,100302,Debit,Active,2021-05-09
910494,110791,Debit,Active,2015-10-08
910495,112014,Debit,Active,2020-06-17
910496,114879,Debit,Active,2018-05-19
910497,101358,Debit,Active,2016-04-24
910498,107632,Debit,Active,2021-12-09
910499,101627,Debit,Active,2022-03-12
910500,101581,Debit,Active,2016-04-07
910501,109026,Credit,Active,2022-08-22
910502,109872,Debit,Active,2016-07-03
910503,102068,Credit,Active,2022-11-04
910504,103361,Debit,Active,2021-05-05
910505,109811,Debit,Active,2015-11-10
910506,113910,Debit,Active,2017-07-18
910507,105709,Debit,Active,2017-09-16
910508,103471,Debit,Active,2017-04-14
910509,101551,Debit,Blocked,2016-08-30
910510,104626,Credit,Active,2020-06-05
910511,110839,Debit,Active,2019-08-09
910512,111093,Debit,Active,2020-03-16
910513,114629,Debit,Active,2015-02-28
910514,112993,Debit,Blocked,2017-07-30
910515,101761,Debit,Active,2019-10-26
910516,106642,Debit,Active,2017-06-09
910517,106875,Debit,Active,2015-12-01
910518,112592,Credit,Active,2020-07-24
910519,111326,Debit,Active,2017-09-23
910520,104685,Debit,Active,2022-08-22
910521,101415,Credit,Active,2018-01-17
910522,104709,Debit,Active,2019-07-21
910523,113912,Debit,Active,2018-08-19
910524,105789,Debit,Active,2023-03-08
910525,105738,Debit,Active,2017-02-09
910526,102044,Debit,Active,2022-01-08
910527,109999,Debit,Active,2019-09-25
910528,112313,Debit,Active,2021-08-16
910529,105549,Debit,Active,2021-06-01
910530,113772,Debit,Active,2017-08-02
910531,104922,Debit,Active,2021-05-18
910532,103201,Debit,Active,2022-08-03
910533,108355,Debit,Active,2020-09-19
910534,106598,Debit,Active,2017-08-13
910535,112137,Debit,Active,2022-09-19
910536,109827,Debit,Active,2016-04-23
910537,113888,Debit,Active,2019-03-24
910538,102530,Debit,Active,2020-01-12
910539,112889,Debit,Active,2020-01-13
910540,112637,Credit,Active,2018-08-09
910541,100597,Credit,Active,2021-08-19
910542,107431,Debit,Active,2017-02-22
910543,110893,Debit,Active,2019-04-05
910544,110464,Debit,Blocked,2020-10-11
910545,100935,Debit,Active,2018-09-07
910546,109125,Debit,Blocked,2018-09-16
910547,109669,Debit,Active,2017-06-15
910548,113832,Debit,Active,2021-10-04
910549,101402,Debit,Active,2022-11-06
910550,103869,Debit,Active,2023-02-02
910551,102286,Debit,Active,2016-10-27
910552,111550,Debit,Active,2023-02-26
910553,114624,Debit,Active,2016-04-30
910554,102030,Debit,Active,2021-09-09
910555,113713,Debit,Blocked,2017-04-18
910556,107407,Debit,Active,2019-04-25
910557,110650,Debit,Active,2022-06-28
910558,102602,Debit,Active,2022-01-28
910559,102586,Debit,Active,2018-03-24
910560,100910,Debit,Active,2021-03-15
910561,110882,Debit,Active,2019-01-30
910562,102733,Credit,Active,2020-04-23
910563,110939,Credit,Active,2015-04-15
910564,114061,Debit,Blocked,2019-10-20
910565,105415,Debit,Active,2020-09-29
910566,103351,Debit,Active,2020-05-08
910567,112383,Debit,Active,2023-02-15
910568,106810,Debit,Active,2017-12-06
910569,114085,Debit,Active,2019-10-09
910570,101658,Debit,Blocked,2016-07-03
910571,100163,Debit,Active,2015-02-06
910572,109686,Credit,Active,2019-08-24
910573,111942,Debit,Active,2017-02-10
910574,110953,Debit,Active,2015-08-31
910575,108357,Debit,Active,2019-10-13
910576,114372,Credit,Active,2017-04-08
910577,110652,Debit,Blocked,2017-12-27
910578,111954,Credit,Active,2021-11-20
910579,105474,Debit,Active,2022-04-06
910580,113930,Debit,Blocked,2022-01-04
910581,107063,Debit,Active,2017-06-22
910582,107107,Credit,Active,2021-08-08
910583,104596,Debit,Active,2015-10-27
910584,111136,Debit,Active,2016-10-27
910585,109342,Debit,Active,2021-03-31
910586,111011,Debit,Active,2018-03-17
910587,111739,Debit,Active,2018-02-03
910588,114409,Debit,Blocked,2019-09-09
910589,112756,Debit,Active,2022-01-31
910590,102733,Debit,Active,2020-08-29
910591,114231,Debit,Active,2016-01-07
910592,107369,Debit,Active,2016-02-25
910593,108912,Debit,Active,2021-07-19
910594,110017,Debit,Active,2020-10-08
910595,104427,Debit,Active,2022-06-24
910596,109176,Credit,Active,2018-06-28
910597,114684,Debit,Active,2017-02-22
910598,114871,Debit,Blocked,2021-01-20
910599,105907,Debit,Blocked,2017-03-30
910600,112302,Credit,Active,2015-07-25
910601,106915,Debit,Active,2019-05-30
910602,101461,Debit,Active,2020-06-29
910603,101457,Debit,Active,2021-04-20
910604,103114,Debit,Active,2017-05-27
910605,111020,Debit,Active,2022-01-28
910606,106020,Credit,Active,2017-04-15
910607,113378,Credit,Active,2019-01-12
910608,110281,Debit,Active,2021-09-04
910609,113313,Credit,Blocked,2020-11-02
910610,109786,Debit,Active,2016-05-02
910611,114673,Debit,Active,2015-09-04
910612,101010,Debit,Active,2021-10-26
910613,105453,Debit,Active,2018-09-09
910614,104941,Debit,Active,2017-04-15
910615,104972,Debit,Active,2016-08-21
910616,109758,Debit,Active,2023-02-17
910617,112516,Credit,Active,2022-03-31
910618,104506,Debit,Active,2020-02-25
910619,102152,Credit,Active,2018-03-23
910620,107549,Debit,Active,2015-06-19
910621,113976,Debit,Active,2022-11-14
910622,101846,Credit,Active,2021-09-06
910623,101291,Debit,Active,2021-09-17
910624,105388,Debit,Active,2017-03-20
910625,105644,Debit,Active,2015-12-10
910626,105429,Debit,Active,2021-04-02
910627,109215,Debit,Active,2019-09-12
910628,111325,Debit,Active,2021-10-31
910629,105997,Debit,Active,2016-12-28
910630,102185,Credit,Active,2015-11-18
910631,108264,Debit,Active,2016-03-07
910632,100713,Credit,Active,2018-12-24
910633,113471,Debit,Active,2020-12-25
910634,111883,Debit,Active,2016-11-01
910635,107812,Debit,Blocked,2021-09-01
910636,103219,Debit,Active,2016-03-13
910637,100887,Debit,Active,2016-08-06
910638,112423,Debit,Active,2020-11-25
910639,106936,Debit,Active,2015-05-05
910640,112575,Debit,Active,2017-07-21
910641,100138,Credit,Active,2019-04-13
910642,103859,Debit,Active,2020-10-21
910643,107599,Debit,Active,2019-06-30
910644,108734,Debit,Blocked,2018-01-30
910645,103989,Credit,Active,2016-05-12
910646,110613,Debit,Active,2019-09-22
910647,107422,Debit,Blocked,2018-05-30
910648,111122,Debit,Active,2020-02-21
910649,108361,Credit,Active,2023-02-22
910650,100612,Debit,Active,2017-09-28
910651,111962,Debit,Active,2017-05-07
910652,106240,Debit,Active,2021-08-08
910653,112844,Debit,Active,2015-11-25
910654,112686,Debit,Active,2019-11-06
910655,112861,Credit,Active,2018-05-10
910656,103604,Debit,Active,2017-01-18
910657,109318,Debit,Active,2015-05-29
910658,111854,Credit,Active,2022-02-27
910659,103755,Debit,Active,2023-02-05
910660,109737,Debit,Active,2019-04-01
910661,104945,Credit,Active,2017-04-08
910662,111546,Debit,Active,2019-06-16
910663,107159,Credit,Active,2022-08-29
910664,110484,Debit,Active,2015-05-26
910665,104976,Debit,Blocked,2021-12-16
910666,104823,Debit,Active,2015-02-26
910667,104539,Debit,Active,2022-05-01
910668,100152,Debit,Active,2022-12-24
910669,102387,Debit,Active,2019-10-13
910670,112390,Debit,Active,2019-05-03
910671,105121,Debit,Active,2017-06-02
910672,104518,Debit,Active,2015-04-26
910673,112512,Debit,Active,2019-04-09
910674,110207,Debit,Active,2020-10-27
910675,108130,Debit,Active,2022-05-19
910676,102686,Debit,Active,2021-07-06
910677,109000,Debit,Active,2020-02-04
910678,110462,Debit,Active,2022-10-03
910679,112649,Debit,Active,2016-11-30
910680,102221,Debit,Active,2022-11-25
910681,110351,Credit,Active,2019-09-22
910682,112358,Debit,Active,2016-02-11
910683,106147,Debit,Active,2019-11-21
910684,107012,Debit,Active,2018-07-09
910685,106251,Debit,Active,2019-06-19
910686,108603,Debit,Active,2020-10-13
910687,106172,Credit,Active,2015-08-01
910688,109272,Credit,Active,2016-09-11
910689,108974,Debit,Active,2022-03-16
910690,103276,Debit,Active,2022-07-19
910691,113453,Debit,Active,2021-10-29
910692,110205,Credit,Active,2016-07-14
910693,114134,Debit,Active,2020-02-28
910694,102196,Debit,Active,2018-08-10
910695,107294,Debit,Active,2018-05-31
910696,103072,Debit,Blocked,2016-05-07
910697,102047,Debit,Active,2019-03-28
910698,100687,Debit,Active,2015-07-13
910699,100809,Debit,Active,2017-05-16
910700,108251,Debit,Active,2019-12-20
910701,105046,Debit,Active,2015-02-23
910702,112905,Debit,Active,2017-07-18
910703,103769,Debit,Active,2020-11-22
910704,110966,Debit,Active,2017-02-03
910705,108510,Debit,Active,2016-06-16
910706,114501,Credit,Active,2016-09-04
910707,111911,Debit,Active,2022-05-12
910708,109545,Debit,Active,2023-01-10
910709,112929,Debit,Blocked,2018-11-06
910710,113365,Debit,Active,2018-11-02
910711,110587,Debit,Active,2015-11-06
910712,106805,Debit,Active,2018-08-30
910713,113515,Debit,Active,2019-08-07
910714,106713,Debit,Active,2016-11-08
910715,102375,Debit,Active,2021-05-31
910716,104834,Credit,Active,2016-10-14
910717,101009,Debit,Active,2016-10-21
910718,108264,Debit,Active,2022-02-11
910719,106559,Debit,Active,2022-11-18
910720,105543,Debit,Active,2015-07-31
910721,111826,Debit,Active,2019-06-12
910722,107576,Debit,Active,2022-01-27
910723,111181,Debit,Active,2021-08-10
910724,101410,Credit,Active,2015-05-06
910725,105520,Credit,Active,2022-05-28
910726,103549,Debit,Active,2019-07-04
910727,111522,Debit,Active,2016-02-21
910728,107299,Credit,Active,2017-11-22
910729,106372,Debit,Active,2022-07-08
910730,113880,Debit,Active,2015-09-07
910731,102826,Debit,Active,2018-09-07
910732,109558,Debit,Active,2017-01-02
910733,114674,Credit,Active,2020-05-09
910734,109779,Debit,Active,2015-12-05
910735,109393,Debit,Active,2015-06-10
910736,111960,Debit,Active,2016-10-19
910737,101002,Debit,Active,2017-12-17
910738,104237,Credit,Active,2015-09-16
910739,110492,Debit,Active,2022-09-21
910740,110432,Debit,Active,2017-07-19
910741,105311,Debit,Blocked,2015-04-11
910742,110230,Debit,Active,2018-07-09
910743,106379,Debit,Active,2021-02-24
910744,114831,Debit,Active,2020-09-24
910745,111433,Debit,Active,2018-01-11
910746,110678,Debit,Blocked,2016-03-02
910747,109128,Debit,Active,2019-05-07
910748,110276,Debit,Active,2020-04-19
910749,114366,Debit,Active,2018-11-22
910750,111749,Debit,Active,2015-12-11
910751,111921,Debit,Active,2021-05-16
910752,102678,Debit,Active,2015-08-07
910753,100003,Debit,Active,2022-03-02
910754,112118,Credit,Blocked,2019-11-02
910755,106518,Debit,Active,2019-07-15
910756,113507,Debit,Active,2019-04-24
910757,104389,Debit,Active,2020-09-27
910758,104996,Debit,Active,2015-05-16
910759,112153,Debit,Active,2018-08-20
910760,104193,Debit,Active,2018-12-10
910761,106926,Debit,Active,2021-12-28
910762,114713,Debit,Active,2015-09-09
910763,108489,Debit,Active,2019-05-03
910764,106773,Debit,Active,2017-07-12
910765,100376,Credit,Active,2017-03-27
910766,111857,Debit,Active,2016-10-19
910767,113872,Debit,Blocked,2015-03-13
910768,105913,Credit,Active,2016-05-29
910769,112967,Debit,Active,2023-01-16
910770,113322,Debit,Active,2020-05-23
910771,109470,Debit,Active,2021-09-09
910772,102641,Debit,Active,2015-10-21
910773,111165,Debit,Active,2020-03-24
910774,106611,Debit,Active,2018-06-09
910775,107097,Debit,Active,2020-01-20
910776,106950,Debit,Active,2019-06-14
910777,114011,Debit,Active,2015-07-24
910778,111673,Debit,Active,2022-05-28
910779,106096,Debit,Active,2020-12-22
910780,104970,Debit,Active,2021-04-18
910781,113308,Debit,Active,2023-02-26
910782,112879,Debit,Active,2015-01-03
910783,111458,Credit,Active,2018-05-01
910784,106421,Credit,Blocked,2017-08-06
910785,101141,Debit,Active,2022-12-10
910786,102587,Debit,Active,2019-12-01
910787,103623,Debit,Blocked,2019-01-05
910788,105512,Credit,Active,2020-02-22
910789,107061,Credit,Active,2016-10-18
910790,100961,Debit,Active,2015-11-03
910791,112432,Debit,Active,2020-11-26
910792,107187,Credit,Active,2021-10-20
910793,107105,Debit,Active,2019-11-10
910794,113893,Debit,Active,2021-08-03
910795,110172,Credit,Active,2021-06-19
910796,105555,Debit,Active,2016-03-03
910797,112207,Debit,Active,2018-06-19
910798,105112,Debit,Active,2015-10-21
910799,111201,Debit,Active,2022-12-25
910800,106156,Debit,Active,2016-05-22
910801,101381,Debit,Active,2015-02-19
910802,103241,Credit,Active,2019-10-28
910803,114204,Debit,Active,2017-05-19
910804,100687,Debit,Active,2017-11-01
910805,110394,Credit,Active,2015-10-02
910806,108286,Debit,Active,2015-06-10
910807,103433,Debit,Active,2019-09-06
910808,113129,Credit,Active,2017-10-01
910809,113304,Debit,Active,2020-04-07
910810,104390,Debit,Active,2016-07-07
910811,111777,Debit,Active,2016-07-07
910812,108598,Debit,Active,2020-03-19
910813,113350,Debit,Active,2016-10-16
910814,111094,Debit,Blocked,2022-07-20
910815,103437,Debit,Active,2019-03-24
910816,106099,Debit,Active,2022-02-18
910817,105531,Debit,Blocked,2017-10-24
910818,100896,Debit,Active,2018-02-12
910819,114393,Debit,Active,2018-07-08
910820,102697,Debit,Active,2019-07-17
910821,113516,Debit,Active,2016-08-28
910822,102952,Credit,Active,2018-08-20
910823,112645,Debit,Active,2018-09-26
910824,113855,Debit,Active,2020-10-12
910825,105605,Debit,Active,2020-04-19
910826,109391,Debit,Active,2015-05-18
910827,102411,Debit,Active,2015-09-07
910828,108128,Debit,Active,2022-01-25
910829,100906,Credit,Active,2019-02-07
910830,114627,Debit,Active,2020-03-15
910831,111833,Debit,Active,2018-05-01
910832,109469,Debit,Active,2017-08-23
910833,100843,Debit,Active,2022-10-19
910834,103535,Debit,Active,2015-01-16
910835,113413,Credit,Active,2023-01-15
910836,114576,Debit,Active,2019-11-18
910837,109875,Debit,Active,2017-10-26
910838,105895,Debit,Active,2016-03-30
910839,108209,Debit,Active,2020-10-25
910840,114329,Debit,Active,2021-05-19
910841,113759,Debit,Active,2020-11-30
910842,111345,Debit,Active,2021-10-15
910843,108945,Debit,Active,2015-02-24
910844,105108,Debit,Active,2018-03-20
910845,104249,Debit,Active,2016-06-02
910846,110300,Debit,Blocked,2020-05-19
910847,106618,Debit,Active,2015-09-25
910848,105749,Debit,Active,2018-05-03
910849,106246,Debit,Active,2018-01-04
910850,105386,Credit,Active,2016-01-24
910851,102209,Debit,Active,2015-09-20
910852,113478,Debit,Active,2018-08-06
910853,103830,Debit,Active,2019-10-13
910854,113712,Debit,Active,2017-10-21
910855,102004,Debit,Active,2017-06-27
910856,101854,Debit,Active,2021-09-13
910857,108256,Debit,Active,2017-01-10
910858,108566,Debit,Active,2022-01-18
910859,106066,Debit,Blocked,2015-03-20
910860,106073,Debit,Active,2019-04-04
910861,108869,Debit,Active,2023-03-15
910862,108948,Credit,Active,2015-02-20
910863,102550,Credit,Blocked,2020-03-15
910864,100535,Debit,Active,2015-02-08
910865,111683,Debit,Active,2023-01-09
910866,103291,Debit,Active,2021-11-29
910867,111965,Debit,Blocked,2016-08-31
910868,110188,Debit,Active,2021-10-12
910869,105757,Debit,Active,2016-10-12
910870,113453,Debit,Active,2015-12-08
910871,101700,Debit,Active,2020-04-30
910872,103342,Debit,Active,2018-08-09
910873,105789,Debit,Active,2017-03-09
910874,101549,Debit,Active,2019-02-12
910875,101439,Debit,Active,2022-06-07
910876,100150,Debit,Active,2017-06-17
910877,112422,Debit,Blocked,2021-10-12
910878,102529,Debit,Active,2016-10-19
910879,112195,Debit,Active,2020-07-20
910880,103795,Debit,Active,2019-12-21
910881,107736,Debit,Active,2023-03-08
910882,114847,Debit,Active,2016-08-09
910883,101831,Debit,Active,2021-11-30
910884,106240,Debit,Active,2021-03-01
910885,112150,Debit,Active,2021-01-08
910886,113715,Debit,Active,2020-10-23
910887,105587,Debit,Active,2017-08-29
910888,102703,Debit,Active,2019-05-13
910889,110090,Debit,Active,2016-11-07
910890,109980,Debit,Active,2023-01-25
910891,102358,Debit,Active,2020-03-04
910892,111990,Debit,Active,2022-04-15
910893,105064,Debit,Active,2017-10-05
910894,104811,Debit,Active,2017-03-12
910895,109327,Debit,Active,2018-05-10
910896,112100,Debit,Blocked,2022-06-04
910897,101459,Debit,Active,2023-01-26
910898,103337,Debit,Active,2016-05-02
910899,102890,Debit,Active,2016-04-12
910900,108696,Debit,Active,2016-12-29
910901,114797,Debit,Active,2022-11-08
910902,106204,Debit,Active,2015-12-27
910903,107025,Debit,Active,2019-04-15
910904,105461,Debit,Active,2018-03-06
910905,101663,Debit,Active,2015-05-31
910906,106598,Debit,Active,2017-12-01
910907,110806,Debit,Blocked,2015-03-11
910908,105094,Debit,Active,2018-02-14
910909,102858,Debit,Active,2021-03-19
910910,113660,Credit,Active,2018-02-24
910911,110351,Debit,Active,2018-07-09
910912,111672,Debit,Active,2019-11-13
910913,108187,Debit,Active,2021-12-09
910914,105142,Debit,Active,2022-02-12
910915,113523,Debit,Active,2020-01-29
910916,101114,Debit,Blocked,2020-01-30
910917,101091,Debit,Active,2015-11-05
910918,105848,Debit,Active,2018-01-27
910919,108235,Debit,Blocked,2016-04-13
910920,100274,Debit,Active,2016-01-02
910921,101453,Debit,Active,2018-04-18
910922,108310,Debit,Active,2018-05-16
910923,111703,Debit,Active,2019-08-23
910924,106452,Debit,Active,2020-09-15
910925,107709,Debit,Active,2020-11-21
910926,114125,Debit,Blocked,2019-09-06
910927,111734,Debit,Active,2019-05-01
910928,105149,Debit,Active,2019-02-07
910929,104992,Debit,Active,2016-11-09
