account_id,customer_id,account_type,balance,currency,status,opened_date
111487,4772,Savings,30667.42,NGN,Active,2023-11-24
111488,1390,Savings,136569.91,NGN,Dormant,2011-01-16
111489,4218,Savings,153625.29,NGN,Dormant,2017-07-02
111490,4747,Savings,223725.22,NGN,Dormant,2012-07-03
111491,8640,Savings,299334.71,NGN,Dormant,2015-09-12
111492,5465,Savings,71375.08,NGN,Active,2015-04-03
111493,6691,Savings,522937.78,NGN,Active,2016-01-17
111494,4899,Current,288508.32,NGN,Active,2021-06-13
111495,6179,Savings,285398.95,NGN,Active,2012-11-23
111496,6945,Current,127290.43,NGN,Active,2022-03-12
111497,9293,Savings,249439.2,NGN,Active,2014-01-23
111498,9593,Current,15411.37,NGN,Closed,2016-08-29
111499,7596,Savings,252048.23,NGN,Active,2024-07-14
111500,5864,Savings,1008091.42,NGN,Active,2019-06-12
111501,294,Current,384222.47,NGN,Active,2020-05-01
111502,9770,Savings,337901.57,NGN,Active,2015-09-16
111503,4269,Fixed,380863.66,NGN,Active,2013-02-27
111504,7198,Current,615522.84,NGN,Closed,2014-04-01
111505,4059,Savings,130726.45,NGN,Active,2023-02-12
111506,5283,Savings,481057.37,NGN,Active,2010-02-12
111507,7196,Current,269198.38,NGN,Dormant,2013-01-12
111508,5545,Savings,174719.13,NGN,Active,2023-04-26
111509,8496,Savings,719021.34,NGN,Active,2014-09-09
111510,2952,Current,76388.65,NGN,Dormant,2023-01-06
111511,4762,Savings,79641.76,NGN,Active,2019-02-06
111512,7019,Savings,12180.97,NGN,Active,2014-02-19
111513,9954,Savings,58570.72,NGN,Active,2015-01-31
111514,5757,Savings,100286.77,NGN,Active,2023-04-03
111515,2931,Savings,154028.63,NGN,Active,2020-05-26
111516,2717,Current,266683.13,NGN,Active,2013-04-24
111517,6967,Savings,429061.73,NGN,Active,2011-02-14
111518,5826,Current,37715.62,NGN,Dormant,2013-08-08
111519,9542,Current,183626.07,NGN,Active,2023-12-26
111520,3376,Savings,55188.63,NGN,Active,2018-10-07
111521,8144,Current,37680.53,NGN,Active,2020-02-05
111522,1611,Savings,232503.4,NGN,Active,2016-04-03
111523,123,Savings,182006.95,NGN,Active,2021-06-13
111524,6565,Savings,280051.97,NGN,Dormant,2010-04-24
111525,5379,Savings,307963.1,NGN,Dormant,2021-09-10
111526,7605,Savings,95748.38,NGN,Dormant,2013-12-02
111527,8360,Current,542418.19,NGN,Active,2015-11-09
111528,8721,Savings,59258.25,NGN,Active,2023-07-07
111529,8574,Current,50962.39,NGN,Active,2010-11-29
111530,2790,Savings,252208.61,NGN,Active,2016-02-18
111531,5484,Savings,206108.74,NGN,Active,2019-04-24
111532,7983,Current,66784.74,NGN,Active,2014-02-09
111533,3978,Current,65119.09,NGN,Active,2024-02-17
111534,7229,Current,247179.04,NGN,Active,2011-09-06
111535,245,Current,214314.58,NGN,Active,2023-10-30
111536,1949,Current,51946.77,NGN,Active,2015-03-27
111537,1353,Savings,80234.18,NGN,Active,2012-11-25
111538,1730,Savings,59760.82,NGN,Active,2010-08-13
111539,8004,Current,15806.45,NGN,Dormant,2016-02-18
111540,4265,Savings,729856.2,NGN,Active,2023-06-06
111541,5352,Current,211564.11,NGN,Active,2017-07-12
111542,1118,Fixed,581987.3,NGN,Dormant,2020-03-21
111543,8171,Savings,116287.73,NGN,Active,2011-05-30
111544,459,Savings,55867.89,NGN,Active,2014-02-21
111545,519,Savings,62197.13,NGN,Active,2020-11-29
111546,9810,Current,62142.32,NGN,Active,2020-09-11
111547,4232,Savings,91986.44,NGN,Active,2015-07-02
111548,9658,Savings,29658.56,NGN,Active,2023-12-25
111549,9326,Savings,106365.58,NGN,Active,2023-12-24
111550,763,Savings,86502.61,NGN,Active,2023-08-26
111551,8386,Current,425284.94,NGN,Active,2019-05-02
111552,3690,Current,293895.87,NGN,Dormant,2017-03-04
111553,7318,Savings,106855.81,NGN,Active,2018-04-17
111554,9140,Fixed,274730.06,NGN,Active,2023-11-16
111555,1250,Savings,48782.39,NGN,Active,2023-12-28
111556,4017,Current,40573.92,NGN,Active,2018-09-02
111557,5380,Fixed,146738.1,NGN,Active,2012-04-22
111558,2649,Savings,182114.55,NGN,Active,2010-11-12
111559,8121,Savings,139498.97,NGN,Active,2014-01-29
111560,2117,Savings,723276.49,NGN,Closed,2010-09-13
111561,8140,Savings,346644.16,NGN,Active,2022-04-17
111562,3381,Savings,508112.18,NGN,Dormant,2013-01-26
111563,1875,Current,88559.42,NGN,Active,2014-03-15
111564,5503,Savings,234634.83,NGN,Closed,2014-02-18
111565,2533,Current,51645.54,NGN,Active,2013-11-18
111566,7351,Savings,72803.72,NGN,Active,2017-09-22
111567,5679,Savings,234271.85,NGN,Active,2010-03-22
111568,5081,Current,61169.82,NGN,Active,2015-02-06
111569,3001,Savings,68159.31,NGN,Active,2018-04-09
111570,3705,Savings,261380.31,NGN,Active,2020-12-27
111571,8771,Savings,70242.3,NGN,Closed,2011-08-07
111572,5634,Savings,469026.98,NGN,Active,2016-08-20
111573,4491,Savings,128579.7,NGN,Closed,2013-01-20
111574,2030,Current,134577.22,NGN,Active,2021-07-10
111575,7134,Savings,214570.22,NGN,Active,2014-09-16
111576,8333,Current,140340.39,NGN,Active,2016-11-03
111577,1192,Current,221456.08,NGN,Active,2016-11-24
111578,3401,Savings,59322.66,NGN,Active,2010-01-09
111579,3588,Savings,8157.83,NGN,Active,2012-09-01
111580,676,Current,34399.89,NGN,Active,2022-05-06
111581,2080,Current,98629.12,NGN,Closed,2016-04-09
111582,6329,Savings,279145.73,NGN,Closed,2018-02-11
111583,9356,Savings,1748973.36,NGN,Active,2018-11-26
111584,6034,Savings,84761.33,NGN,Active,2024-11-17
111585,6639,Savings,79261.83,NGN,Active,2018-07-03
111586,942,Savings,235836.88,NGN,Active,2017-11-12
111587,423,Current,207687.53,NGN,Active,2022-10-28
111588,1335,Savings,215617.35,NGN,Active,2012-11-30
111589,1949,Current,122850.44,NGN,Active,2019-06-15
111590,3291,Current,18420.97,NGN,Closed,2010-08-22
111591,6497,Fixed,202210.25,NGN,Active,2013-06-24
111592,8433,Fixed,154458.57,NGN,Dormant,2019-10-19
111593,8876,Savings,28343.04,NGN,Active,2011-07-29
111594,6676,Savings,308531.61,NGN,Active,2023-03-17
111595,3168,Savings,363200.66,NGN,Active,2023-10-22
111596,6997,Current,300680.52,NGN,Active,2010-06-13
111597,8549,Savings,104027.38,NGN,Active,2018-08-03
111598,2075,Savings,207527.91,NGN,Active,2024-11-29
111599,8486,Fixed,60615.85,NGN,Active,2013-03-05
111600,986,Savings,35453.19,NGN,Dormant,2023-05-25
111601,4172,Savings,145968.61,NGN,Active,2018-10-27
111602,7947,Fixed,31183.67,NGN,Active,2012-09-13
111603,5024,Savings,140531.07,NGN,Active,2014-05-13
111604,9447,Savings,153711.05,NGN,Active,2016-08-13
111605,4069,Fixed,66231.23,NGN,Active,2020-03-30
111606,5500,Savings,1376372.19,NGN,Closed,2011-05-14
111607,2090,Savings,84245.74,NGN,Active,2020-01-07
111608,415,Savings,205549.12,NGN,Active,2014-09-13
111609,7819,Current,131922.59,NGN,Closed,2021-06-01
111610,636,Savings,457455.07,NGN,Dormant,2025-01-19
111611,9086,Savings,112646.56,NGN,Dormant,2019-09-17
111612,3376,Savings,40385.9,NGN,Active,2021-12-22
111613,9466,Savings,256890.13,NGN,Dormant,2024-03-24
111614,2452,Savings,31159.74,NGN,Active,2020-06-27
111615,9747,Savings,64026.78,NGN,Dormant,2017-08-21
111616,637,Fixed,92837.44,NGN,Active,2018-09-27
111617,6534,Savings,96783.59,NGN,Closed,2018-07-10
111618,4920,Savings,111181.62,NGN,Active,2020-03-12
111619,1490,Savings,101862.66,NGN,Active,2018-07-24
111620,2812,Savings,186876.99,NGN,Active,2021-10-24
111621,3474,Savings,77048.15,NGN,Closed,2024-06-06
111622,7915,Savings,262624.0,NGN,Active,2011-03-11
111623,2346,Current,64478.05,NGN,Active,2021-07-27
111624,2620,Savings,40282.97,NGN,Active,2022-04-03
111625,4152,Savings,46887.81,NGN,Active,2014-06-27
111626,259,Savings,103509.42,NGN,Active,2014-04-08
111627,7634,Savings,473606.57,NGN,Closed,2013-03-24
111628,7120,Current,157902.0,NGN,Dormant,2011-08-06
111629,6187,Savings,98028.59,NGN,Active,2010-05-19
111630,8604,Current,155699.1,NGN,Active,2018-10-16
111631,8106,Current,43005.1,NGN,Dormant,2020-08-20
111632,9353,Savings,24909.33,NGN,Active,2022-09-15
111633,8532,Current,54916.82,NGN,Dormant,2013-06-01
111634,5141,Savings,51345.61,NGN,Active,2010-12-27
111635,3053,Current,2278845.94,NGN,Active,2018-09-23
111636,5002,Savings,1347676.2,NGN,Active,2016-06-29
111637,940,Savings,1332437.36,NGN,Closed,2012-11-26
111638,4277,Savings,42708.47,NGN,Dormant,2019-12-25
111639,5878,Savings,1121570.84,NGN,Active,2019-06-14
111640,7973,Fixed,74323.65,NGN,Active,2022-05-10
111641,5816,Savings,993900.07,NGN,Active,2018-08-24
111642,2700,Current,263685.24,NGN,Active,2024-10-25
111643,5627,Fixed,54625.5,NGN,Active,2020-02-18
111644,4099,Savings,1005004.12,NGN,Active,2018-01-23
111645,3726,Savings,961506.6,NGN,Active,2013-12-20
111646,8867,Savings,50672.57,NGN,Active,2020-04-26
111647,3426,Current,232864.39,NGN,Active,2013-11-15
111648,8350,Savings,19328.55,NGN,Closed,2010-03-13
111649,6727,Savings,105390.78,NGN,Closed,2021-06-17
111650,8082,Savings,106220.05,NGN,Dormant,2012-07-11
111651,8657,Current,103788.1,NGN,Active,2014-11-03
111652,9914,Savings,958339.85,NGN,Active,2021-09-23
111653,6969,Current,37441.28,NGN,Active,2021-06-22
111654,1440,Savings,127228.69,NGN,Dormant,2012-05-20
111655,5745,Current,373361.25,NGN,Dormant,2012-07-22
111656,3037,Current,38301.08,NGN,Active,2015-08-28
111657,8932,Savings,61585.35,NGN,Active,2011-06-19
111658,8514,Savings,555012.68,NGN,Active,2019-03-25
111659,2981,Current,714589.48,NGN,Active,2024-08-12
111660,6798,Fixed,101052.77,NGN,Active,2011-06-04
111661,2368,Current,418008.13,NGN,Closed,2018-03-22
111662,3703,Current,902066.95,NGN,Active,2023-11-19
111663,4885,Current,103995.32,NGN,Active,2019-08-03
111664,4745,Savings,388797.37,NGN,Active,2021-09-18
111665,4498,Current,102223.21,NGN,Active,2019-06-21
111666,1144,Savings,36733.77,NGN,Active,2013-09-17
111667,6213,Savings,163403.5,NGN,Closed,2022-01-04
111668,6206,Savings,124381.56,NGN,Dormant,2014-07-25
111669,9872,Fixed,58730.77,NGN,Active,2023-06-17
111670,2169,Fixed,112060.2,NGN,Active,2018-07-12
111671,6660,Savings,126819.16,NGN,Active,2020-01-29
111672,9317,Current,221139.74,NGN,Active,2024-04-07
111673,5838,Current,510656.82,NGN,Active,2015-09-05
111674,2673,Savings,511342.9,NGN,Active,2014-11-07
111675,8091,Savings,147977.97,NGN,Active,2012-08-03
111676,1186,Savings,89171.58,NGN,Active,2016-08-17
111677,5892,Savings,710595.4,NGN,Dormant,2024-07-05
111678,6123,Current,145850.98,NGN,Active,2012-03-21
111679,7660,Savings,84388.06,NGN,Dormant,2012-06-02
111680,3379,Savings,196256.49,NGN,Active,2013-07-31
111681,3970,Savings,21842.75,NGN,Active,2016-06-09
111682,746,Savings,97085.54,NGN,Active,2023-02-09
111683,7146,Savings,90115.72,NGN,Active,2012-04-26
111684,8608,Savings,68284.95,NGN,Active,2016-10-04
111685,570,Current,247226.53,NGN,Closed,2018-10-28
111686,4246,Savings,532477.37,NGN,Active,2023-11-21
111687,2067,Savings,1047389.03,NGN,Active,2011-08-03
111688,7898,Current,94344.99,NGN,Closed,2012-02-07
111689,6500,Fixed,119245.33,NGN,Active,2015-12-05
111690,6900,Current,77057.81,NGN,Dormant,2022-02-21
111691,1970,Current,294176.8,NGN,Active,2012-03-14
111692,788,Fixed,20862.96,NGN,Active,2011-11-14
111693,2349,Current,106073.77,NGN,Active,2017-03-29
111694,5976,Fixed,224276.05,NGN,Active,2012-05-06
111695,7471,Current,82008.01,NGN,Active,2023-04-08
111696,3172,Current,101531.05,NGN,Active,2016-02-24
111697,9774,Savings,484324.55,NGN,Active,2010-01-30
111698,9095,Savings,152900.29,NGN,Active,2017-12-22
111699,4913,Fixed,605706.0,NGN,Active,2015-05-11
111700,8599,Savings,985669.17,NGN,Active,2011-10-30
111701,9181,Fixed,291775.72,NGN,Active,2013-10-05
111702,2143,Savings,118202.44,NGN,Active,2022-12-18
111703,8351,Savings,927097.03,NGN,Active,2023-02-13
111704,6500,Current,10105.51,NGN,Active,2016-10-31
111705,5650,Savings,29530.73,NGN,Active,2020-01-11
111706,4298,Current,379795.39,NGN,Dormant,2011-12-24
111707,5383,Savings,2474851.38,NGN,Active,2015-05-27
111708,3757,Fixed,344824.44,NGN,Active,2019-01-12
111709,3100,Current,199434.28,NGN,Active,2014-03-28
111710,1042,Savings,97428.94,NGN,Closed,2014-03-28
111711,3062,Savings,300087.67,NGN,Active,2015-02-21
111712,9225,Savings,581813.59,NGN,Active,2021-10-23
111713,875,Fixed,370873.82,NGN,Dormant,2014-02-26
111714,7696,Savings,174398.8,NGN,Active,2019-10-24
111715,9534,Savings,507299.13,NGN,Active,2017-09-23
111716,1920,Fixed,227643.75,NGN,Active,2024-03-14
111717,4136,Fixed,285229.28,NGN,Active,2010-08-31
111718,5593,Current,473465.29,NGN,Dormant,2015-06-02
111719,4709,Current,58250.19,NGN,Active,2022-11-26
111720,7262,Savings,158794.91,NGN,Dormant,2017-08-27
111721,8250,Savings,184469.4,NGN,Active,2022-01-01
111722,5829,Fixed,43442.63,NGN,Active,2022-05-24
111723,6762,Savings,49085.32,NGN,Active,2014-07-29
111724,6494,Savings,81760.71,NGN,Active,2018-05-18
111725,9491,Savings,511853.19,NGN,Closed,2022-09-29
111726,3611,Savings,131234.63,NGN,Dormant,2024-07-14
111727,2093,Current,187767.57,NGN,Dormant,2021-06-07
111728,974,Savings,228492.39,NGN,Active,2018-03-14
111729,2463,Current,325878.94,NGN,Active,2016-10-23
111730,5426,Current,282448.33,NGN,Dormant,2016-04-16
111731,2287,Current,175295.61,NGN,Active,2013-12-21
111732,1483,Savings,139768.87,NGN,Active,2016-01-08
111733,2215,Savings,542525.0,NGN,Dormant,2015-12-29
111734,3835,Current,94639.29,NGN,Active,2021-05-03
111735,9429,Current,726611.41,NGN,Active,2014-10-02
111736,4828,Savings,86864.5,NGN,Closed,2013-12-28
111737,9208,Savings,119129.35,NGN,Closed,2018-12-30
111738,1687,Savings,354743.42,NGN,Active,2021-07-08
111739,7534,Savings,2195272.51,NGN,Closed,2019-06-06
111740,6465,Current,19345.11,NGN,Active,2020-05-17
111741,9149,Savings,421843.07,NGN,Active,2018-04-01
111742,1206,Savings,273729.66,NGN,Active,2016-09-28
111743,9869,Savings,98844.78,NGN,Dormant,2015-01-20
111744,968,Fixed,241613.54,NGN,Active,2016-02-27
111745,5203,Current,43434.2,NGN,Active,2011-06-04
111746,4760,Savings,68038.16,NGN,Active,2016-05-04
111747,2152,Savings,260612.08,NGN,Active,2021-01-09
111748,7345,Current,53683.92,NGN,Active,2018-04-01
111749,9851,Savings,192163.42,NGN,Active,2018-03-18
111750,1753,Current,78417.43,NGN,Dormant,2018-07-01
111751,3438,Current,98842.98,NGN,Active,2011-02-14
111752,6624,Savings,531469.44,NGN,Active,2015-04-02
111753,3308,Savings,45178.5,NGN,Active,2024-04-13
111754,7939,Savings,156813.06,NGN,Active,2019-06-27
111755,2493,Fixed,275510.74,NGN,Active,2013-06-27
111756,7497,Current,216174.81,NGN,Active,2013-02-26
111757,7745,Fixed,84894.93,NGN,Active,2021-08-09
111758,2962,Savings,243243.69,NGN,Active,2016-12-04
111759,8259,Savings,52434.63,NGN,Closed,2015-11-09
111760,9870,Current,95260.65,NGN,Active,2010-01-08
111761,448,Savings,936370.5,NGN,Active,2014-03-22
111762,6432,Current,328836.16,NGN,Active,2020-10-22
111763,3780,Current,163249.93,NGN,Active,2014-07-10
111764,5308,Fixed,266982.05,NGN,Active,2013-12-18
111765,613,Savings,67049.08,NGN,Active,2012-07-20
111766,6549,Current,221778.5,NGN,Active,2018-08-15
111767,6506,Fixed,99062.27,NGN,Dormant,2017-11-30
111768,2693,Current,85995.51,NGN,Active,2016-04-10
111769,4675,Savings,142018.25,NGN,Dormant,2010-07-18
111770,8916,Savings,83995.32,NGN,Active,2023-08-13
111771,6825,Fixed,190094.89,NGN,Active,2013-11-07
111772,6146,Savings,257340.54,NGN,Dormant,2020-06-03
111773,3324,Fixed,120555.52,NGN,Active,2013-09-09
111774,5215,Savings,7066.43,NGN,Active,2010-12-22
111775,1627,Current,62601.46,NGN,Dormant,2024-07-24
111776,7224,Savings,49522.14,NGN,Active,2012-03-16
111777,5179,Fixed,244586.36,NGN,Active,2023-06-20
111778,3472,Savings,72940.53,NGN,Active,2019-05-18
111779,7258,Current,93812.87,NGN,Active,2018-04-07
111780,2102,Savings,409915.87,NGN,Active,2024-12-20
111781,6907,Savings,68968.56,NGN,Closed,2023-05-12
111782,5679,Current,203444.85,NGN,Dormant,2015-05-19
111783,2996,Savings,82488.69,NGN,Active,2019-08-09
111784,7214,Current,96939.78,NGN,Dormant,2014-12-22
111785,4313,Savings,45255.84,NGN,Active,2010-12-12
111786,6778,Savings,91728.41,NGN,Active,2024-10-11
111787,1178,Savings,284496.69,NGN,Dormant,2010-07-30
111788,7680,Savings,56299.45,NGN,Active,2015-01-15
111789,1329,Savings,74081.28,NGN,Active,2012-04-01
111790,9070,Savings,1810227.25,NGN,Active,2024-07-28
111791,1182,Savings,215857.12,NGN,Active,2018-08-02
111792,5729,Savings,236154.31,NGN,Active,2019-12-09
111793,6297,Current,81731.07,NGN,Active,2012-10-21
111794,4889,Current,512174.26,NGN,Dormant,2019-01-12
111795,5019,Savings,612595.5,NGN,Closed,2011-12-19
111796,8227,Current,83661.46,NGN,Active,2021-07-06
111797,6414,Savings,527305.12,NGN,Dormant,2021-07-14
111798,1699,Savings,710550.87,NGN,Dormant,2016-02-06
111799,5666,Current,16715.81,NGN,Active,2011-08-09
111800,7055,Savings,418998.69,NGN,Active,2019-12-25
111801,3591,Savings,70219.88,NGN,Dormant,2015-05-02
111802,2472,Savings,699466.39,NGN,Active,2017-09-26
111803,6946,Current,67462.54,NGN,Active,2024-06-25
111804,2308,Savings,317323.83,NGN,Closed,2023-05-22
111805,5168,Savings,23494.7,NGN,Dormant,2010-01-31
111806,108,Savings,555202.16,NGN,Active,2014-08-23
111807,6871,Savings,176454.22,NGN,Active,2024-06-19
111808,9565,Current,673631.75,NGN,Active,2018-12-15
111809,3617,Current,74001.19,NGN,Dormant,2015-10-21
111810,2583,Savings,205775.88,NGN,Active,2011-05-10
111811,2720,Savings,865432.46,NGN,Active,2017-10-15
111812,3511,Savings,158208.11,NGN,Active,2017-09-05
111813,8707,Fixed,261090.69,NGN,Active,2019-08-19
111814,5004,Savings,351254.12,NGN,Dormant,2021-07-16
111815,7480,Current,29517.63,NGN,Closed,2024-04-05
111816,1220,Savings,91747.25,NGN,Active,2023-01-30
111817,5152,Savings,569016.92,NGN,Active,2016-07-23
111818,1609,Fixed,17113.32,NGN,Dormant,2021-08-26
111819,2557,Savings,556757.62,NGN,Dormant,2021-08-29
111820,1283,Current,85170.54,NGN,Dormant,2020-11-22
111821,5351,Fixed,1560940.68,NGN,Active,2014-07-29
111822,4389,Savings,263172.24,NGN,Active,2024-04-28
111823,6380,Savings,67468.78,NGN,Active,2019-06-09
111824,7971,Savings,478021.9,NGN,Active,2011-09-24
111825,545,Current,787450.81,NGN,Active,2010-09-09
111826,9904,Fixed,316351.56,NGN,Active,2013-11-18
111827,645,Current,99657.18,NGN,Closed,2017-12-16
111828,5324,Savings,791833.28,NGN,Active,2010-03-11
111829,5648,Savings,58582.83,NGN,Active,2011-10-09
111830,859,Current,528969.43,NGN,Dormant,2022-01-13
111831,6834,Current,11508.5,NGN,Active,2012-07-02
111832,7677,Savings,185238.34,NGN,Active,2011-08-12
111833,2233,Current,88079.13,NGN,Active,2018-01-16
111834,9785,Fixed,35967.86,NGN,Active,2017-01-21
111835,4929,Current,683768.35,NGN,Active,2018-12-06
111836,6969,Savings,15337.2,NGN,Active,2021-01-11
111837,406,Savings,745788.94,NGN,Active,2010-04-04
111838,2945,Savings,30150.27,NGN,Active,2017-01-16
111839,8367,Current,518496.8,NGN,Active,2020-08-24
111840,6038,Savings,69061.3,NGN,Closed,2012-10-18
111841,4696,Savings,18975.7,NGN,Active,2019-03-01
111842,7968,Current,98903.25,NGN,Dormant,2018-08-10
111843,8302,Current,302622.13,NGN,Active,2011-04-10
111844,7746,Savings,60584.7,NGN,Active,2023-06-01
111845,6756,Savings,216699.87,NGN,Closed,2013-11-16
111846,6983,Current,347588.18,NGN,Dormant,2016-01-15
111847,4324,Current,840990.58,NGN,Active,2018-06-05
111848,4840,Current,174482.02,NGN,Active,2018-05-06
111849,747,Savings,586728.05,NGN,Active,2022-04-05
111850,3620,Savings,414241.01,NGN,Active,2021-11-09
111851,6635,Fixed,147030.94,NGN,Closed,2012-10-02
111852,9484,Current,574834.75,NGN,Active,2024-01-10
111853,6812,Savings,435158.89,NGN,Active,2013-03-21
111854,8851,Fixed,135576.54,NGN,Active,2024-04-08
111855,9557,Fixed,356756.92,NGN,Active,2011-06-08
111856,2353,Savings,219449.69,NGN,Dormant,2022-06-29
111857,368,Current,297410.33,NGN,Active,2012-12-07
111858,7860,Savings,1291111.29,NGN,Active,2022-07-31
111859,3541,Savings,67192.48,NGN,Active,2012-04-11
111860,572,Savings,215381.75,NGN,Active,2022-04-10
111861,7393,Savings,168327.66,NGN,Active,2013-09-14
111862,6954,Savings,387340.41,NGN,Active,2021-11-12
111863,8967,Current,99004.63,NGN,Active,2018-03-14
111864,4906,Fixed,87285.53,NGN,Active,2011-02-26
111865,1651,Savings,151633.02,NGN,Dormant,2014-08-13
111866,3481,Savings,274457.12,NGN,Active,2011-12-26
111867,8492,Savings,98438.26,NGN,Active,2017-10-01
111868,3622,Savings,8777.84,NGN,Active,2021-03-09
111869,8170,Current,57104.26,NGN,Active,2010-04-22
111870,6387,Savings,771369.55,NGN,Dormant,2015-06-06
111871,4766,Savings,892353.91,NGN,Active,2013-01-19
111872,3984,Fixed,94287.47,NGN,Active,2013-02-22
111873,3284,Current,1175523.87,NGN,Active,2016-05-26
111874,6717,Savings,113637.07,NGN,Dormant,2014-10-24
111875,5627,Savings,30077.48,NGN,Active,2023-10-26
111876,1669,Fixed,116231.2,NGN,Active,2024-02-12
111877,3693,Current,361473.74,NGN,Active,2017-09-22
111878,1358,Current,87392.75,NGN,Closed,2011-06-08
111879,2944,Savings,316059.63,NGN,Active,2020-04-26
111880,5545,Current,218291.6,NGN,Active,2015-04-26
111881,1820,Current,118768.43,NGN,Active,2019-04-30
111882,4234,Current,382303.32,NGN,Active,2012-05-13
111883,8829,Savings,629095.51,NGN,Active,2011-03-03
111884,1204,Current,198774.37,NGN,Dormant,2013-10-05
111885,4318,Savings,311351.71,NGN,Active,2014-04-01
111886,1394,Savings,32790.58,NGN,Active,2013-07-15
111887,4256,Savings,752135.47,NGN,Active,2021-07-07
111888,1228,Savings,90554.31,NGN,Active,2016-12-03
111889,528,Savings,63078.14,NGN,Closed,2018-10-19
111890,6746,Current,431678.05,NGN,Active,2016-03-20
111891,8128,Current,106705.11,NGN,Active,2023-10-23
111892,6947,Savings,75836.73,NGN,Dormant,2013-10-05
111893,4713,Current,117834.3,NGN,Active,2017-10-23
111894,9873,Savings,42717.18,NGN,Active,2011-02-06
111895,7280,Fixed,74959.38,NGN,Closed,2011-10-20
111896,215,Savings,501082.1,NGN,Active,2011-10-03
111897,1942,Savings,586739.69,NGN,Active,2011-03-05
111898,4786,Current,174900.65,NGN,Dormant,2012-02-10
111899,5653,Savings,77080.25,NGN,Dormant,2017-10-31
111900,4834,Savings,256580.21,NGN,Active,2023-04-04
111901,7214,Savings,20211.37,NGN,Active,2011-10-24
111902,9702,Current,590126.16,NGN,Active,2011-08-28
111903,1439,Savings,150752.57,NGN,Active,2023-08-08
111904,8097,Savings,52166.12,NGN,Active,2010-12-13
111905,9647,Savings,835545.76,NGN,Active,2023-11-27
111906,3203,Savings,170561.49,NGN,Active,2017-10-03
111907,1976,Savings,101840.65,NGN,Active,2022-11-29
111908,3090,Fixed,1551245.93,NGN,Closed,2011-04-29
111909,6556,Savings,91315.72,NGN,Active,2012-06-25
111910,4239,Savings,370840.92,NGN,Active,2024-12-16
111911,9522,Savings,348923.32,NGN,Active,2013-09-19
111912,1564,Current,64072.54,NGN,Active,2015-12-27
111913,4910,Savings,139576.07,NGN,Active,2022-12-19
111914,3448,Current,123348.43,NGN,Active,2022-09-17
111915,5608,Savings,23309.28,NGN,Active,2019-09-08
111916,9979,Current,18761.42,NGN,Active,2017-11-06
111917,9841,Savings,14863.08,NGN,Active,2021-12-05
111918,1118,Savings,99232.89,NGN,Active,2024-08-09
111919,7169,Current,54578.05,NGN,Active,2024-10-17
111920,8647,Current,58403.24,NGN,Active,2011-01-23
111921,7994,Current,102455.45,NGN,Active,2011-11-04
111922,7630,Savings,163413.86,NGN,Active,2019-05-12
111923,3640,Savings,115384.64,NGN,Active,2010-05-02
111924,5777,Current,74968.71,NGN,Active,2017-07-13
111925,78,Savings,1361421.43,NGN,Active,2010-09-17
111926,8839,Savings,130456.9,NGN,Closed,2012-07-21
111927,1103,Current,488070.64,NGN,Active,2018-01-12
111928,7100,Savings,41764.77,NGN,Active,2023-08-21
111929,248,Savings,706947.84,NGN,Dormant,2017-04-06
111930,3293,Current,89025.76,NGN,Active,2013-11-09
111931,1151,Fixed,3547418.12,NGN,Active,2016-11-03
111932,5000,Savings,38444.51,NGN,Active,2015-12-20
111933,8606,Savings,50324.48,NGN,Dormant,2024-06-29
111934,8868,Savings,132243.48,NGN,Active,2012-10-27
111935,1410,Savings,110158.11,NGN,Active,2017-08-12
111936,7685,Current,44805.83,NGN,Active,2018-07-26
111937,9902,Savings,823512.39,NGN,Active,2015-08-23
111938,8525,Savings,733552.4,NGN,Dormant,2015-11-08
111939,2344,Savings,111922.16,NGN,Active,2016-01-09
111940,8633,Savings,494153.46,NGN,Active,2011-11-23
111941,6923,Savings,777924.05,NGN,Active,2012-04-17
111942,8721,Savings,161042.41,NGN,Active,2023-12-11
111943,5707,Current,77911.86,NGN,Active,2018-06-26
111944,7289,Savings,666647.29,NGN,Closed,2014-01-06
111945,1818,Savings,561704.34,NGN,Dormant,2024-04-17
111946,7010,Savings,41001.8,NGN,Active,2011-03-14
111947,2546,Fixed,772706.08,NGN,Active,2011-02-19
111948,4249,Savings,52990.48,NGN,Active,2019-10-16
111949,4440,Savings,246956.05,NGN,Active,2017-09-04
111950,4212,Savings,66325.89,NGN,Active,2017-12-09
111951,3998,Fixed,194949.03,NGN,Active,2022-11-06
111952,8296,Savings,184832.1,NGN,Dormant,2020-01-25
111953,2296,Savings,1896197.91,NGN,Closed,2020-07-30
111954,9179,Savings,27335.18,NGN,Dormant,2010-08-20
111955,5042,Savings,69729.16,NGN,Dormant,2019-04-19
111956,364,Savings,97544.35,NGN,Active,2012-06-27
111957,1410,Current,233692.55,NGN,Active,2010-06-13
111958,4984,Current,115474.35,NGN,Active,2019-03-27
111959,9365,Current,14504.82,NGN,Active,2024-01-04
111960,1227,Current,366112.94,NGN,Active,2017-05-21
111961,3446,Savings,706632.56,NGN,Active,2017-06-01
111962,6120,Savings,261937.52,NGN,Dormant,2016-12-20
111963,965,Current,98509.21,NGN,Active,2020-09-24
111964,1814,Savings,203853.49,NGN,Active,2011-05-17
