transaction_id,account_id,transaction_date,transaction_type,amount,channel
548758,100563,2022-05-22,Deposit,2123.77,Mobile
548759,101116,2022-03-11,Transfer,126002.4,ATM
548760,108209,2022-07-02,Withdrawal,3270.27,ATM
548761,108983,2025-02-20,Transfer,90724.73,POS
548762,101143,2023-07-17,Deposit,28128.0,POS
548763,100959,2023-03-23,Withdrawal,63470.25,Mobile
548764,113519,2024-06-17,Transfer,41113.42,Branch
548765,113248,2022-02-22,Transfer,11534.8,POS
548766,104434,2022-03-11,Withdrawal,48992.34,Mobile
548767,111568,2022-04-17,Transfer,95144.56,Mobile
548768,112533,2025-01-04,Withdrawal,10627.26,Mobile
548769,103801,2022-10-28,Transfer,15722.54,Mobile
548770,114887,2024-06-11,Deposit,9411.33,ATM
548771,112281,2025-04-12,Transfer,3375.64,Mobile
548772,110712,2022-03-09,Transfer,89828.12,Mobile
548773,108770,2022-05-13,Deposit,93218.13,POS
548774,103198,2022-07-04,Deposit,33236.33,Branch
548775,102586,2023-08-25,Withdrawal,31689.65,Mobile
548776,114225,2023-09-26,Deposit,15129.65,ATM
548777,112451,2022-04-15,Transfer,20942.59,ATM
548778,112013,2023-04-16,Withdrawal,7505.5,ATM
548779,104035,2023-04-10,Deposit,8721.45,POS
548780,105448,2023-03-31,Withdrawal,18561.69,POS
548781,108854,2022-10-16,Deposit,95637.2,POS
548782,100771,2024-04-22,Withdrawal,38433.04,Mobile
548783,112678,2024-05-16,Transfer,1568.16,Mobile
548784,103507,2022-06-12,Deposit,151944.19,POS
548785,100449,2022-05-15,Transfer,3940.08,POS
548786,102683,2022-12-12,Withdrawal,109438.42,Mobile
548787,112739,2022-06-07,Withdrawal,28014.5,POS
548788,107694,2024-07-07,Withdrawal,7039.7,POS
548789,102641,2023-07-21,Deposit,28359.32,ATM
548790,113153,2025-03-02,Deposit,85626.18,Mobile
548791,111631,2022-05-25,Transfer,18160.54,Mobile
548792,109373,2023-02-22,Withdrawal,58529.26,Branch
548793,114319,2023-07-14,Withdrawal,3701.68,ATM
548794,102940,2023-05-25,Withdrawal,59569.06,Mobile
548795,110300,2022-01-31,Deposit,10020.88,POS
548796,103302,2022-01-22,Deposit,9352.33,ATM
548797,102698,2023-12-10,Transfer,9499.05,POS
548798,104861,2024-11-26,Transfer,18579.49,Branch
548799,100253,2023-11-19,Withdrawal,5323.3,Branch
548800,108679,2022-02-21,Transfer,86854.97,ATM
548801,105671,2024-08-03,Transfer,16894.99,Branch
548802,106890,2022-02-27,Transfer,11671.71,Branch
548803,114564,2024-08-10,Transfer,17591.01,POS
548804,112053,2022-01-10,Deposit,9736.16,POS
548805,100545,2023-05-22,Deposit,10372.85,POS
548806,114456,2022-12-23,Deposit,94445.59,ATM
548807,108881,2022-10-07,Withdrawal,33370.11,Mobile
548808,114560,2022-02-15,Deposit,2582.76,ATM
548809,106413,2023-05-31,Deposit,20594.67,POS
548810,108153,2023-01-26,Deposit,17931.25,ATM
548811,103108,2024-03-04,Withdrawal,13117.4,Mobile
548812,108461,2023-02-20,Transfer,9277.32,ATM
548813,105250,2022-02-10,Deposit,12960.7,POS
548814,105250,2022-10-12,Deposit,19592.58,Mobile
548815,101629,2022-12-26,Transfer,49507.79,Mobile
548816,109161,2024-09-21,Withdrawal,47209.94,Mobile
548817,100030,2024-12-27,Transfer,21384.15,ATM
548818,101570,2022-05-20,Transfer,59198.1,POS
548819,107332,2022-03-13,Transfer,10773.72,Branch
548820,109767,2022-06-28,Withdrawal,23898.64,ATM
548821,111162,2023-07-07,Deposit,18933.07,ATM
548822,105618,2024-06-27,Transfer,3615.42,ATM
548823,107137,2023-03-03,Transfer,23254.31,Mobile
548824,110808,2023-01-24,Withdrawal,32659.05,POS
548825,103703,2022-02-07,Withdrawal,25130.55,Mobile
548826,100831,2023-12-23,Withdrawal,44163.42,ATM
548827,109120,2022-01-24,Withdrawal,50960.43,Mobile
548828,107220,2023-02-13,Withdrawal,21073.03,Mobile
548829,109372,2024-09-05,Withdrawal,13843.54,ATM
548830,103796,2023-03-02,Deposit,22161.94,POS
548831,112940,2023-09-28,Transfer,9923.43,POS
548832,104368,2024-01-25,Transfer,4470.54,POS
548833,110798,2022-08-18,Transfer,44101.93,Mobile
548834,105752,2023-10-03,Deposit,56797.74,ATM
548835,102754,2023-08-26,Transfer,17057.61,Mobile
548836,114940,2023-12-06,Transfer,23334.03,ATM
548837,106672,2024-09-18,Deposit,11673.57,ATM
548838,100733,2023-04-09,Deposit,45162.35,POS
548839,102635,2022-05-27,Transfer,6850.02,Mobile
548840,100219,2024-01-05,Withdrawal,15702.05,Branch
548841,114701,2025-01-12,Withdrawal,17102.22,Mobile
548842,103586,2022-12-19,Withdrawal,126510.77,Mobile
548843,112397,2023-07-12,Deposit,64564.07,POS
548844,101017,2023-09-17,Withdrawal,51532.83,ATM
548845,101191,2023-01-04,Withdrawal,23038.01,Mobile
548846,106798,2024-02-10,Deposit,15655.67,POS
548847,109454,2024-08-24,Deposit,61830.71,Mobile
548848,104042,2023-03-07,Deposit,7939.65,Mobile
548849,106867,2023-10-16,Transfer,30457.71,ATM
548850,102708,2023-05-16,Deposit,43437.96,Mobile
548851,113215,2022-10-09,Transfer,22689.93,ATM
548852,100096,2022-07-13,Deposit,23923.37,Mobile
548853,110382,2022-10-20,Transfer,7655.53,Mobile
548854,105457,2023-07-01,Withdrawal,7755.44,Mobile
548855,110939,2023-09-29,Transfer,26636.36,Mobile
548856,102985,2022-02-25,Transfer,7228.3,Mobile
548857,102738,2023-09-14,Withdrawal,51210.95,POS
548858,111242,2023-01-06,Withdrawal,14321.6,Mobile
548859,104716,2023-01-08,Withdrawal,13608.17,ATM
548860,108930,2024-07-12,Transfer,46469.28,Mobile
548861,104170,2025-03-15,Withdrawal,14838.5,Mobile
548862,106230,2023-08-31,Transfer,6478.67,ATM
548863,107313,2024-07-05,Transfer,14947.01,Mobile
548864,100739,2024-04-05,Deposit,14554.63,POS
548865,110745,2024-08-04,Withdrawal,17958.44,POS
548866,113497,2022-07-02,Transfer,18555.76,ATM
548867,108092,2022-03-11,Transfer,13017.88,Branch
548868,106905,2022-08-24,Deposit,5694.44,POS
548869,113986,2023-08-20,Transfer,27859.04,Branch
548870,108406,2024-07-06,Deposit,9802.09,POS
548871,107048,2023-06-18,Withdrawal,21805.98,Mobile
548872,112462,2024-05-01,Withdrawal,34611.69,ATM
548873,114730,2024-04-02,Withdrawal,9372.01,Mobile
548874,104050,2023-03-28,Deposit,21045.43,Mobile
548875,107779,2023-02-25,Transfer,8350.47,POS
548876,105526,2023-02-14,Withdrawal,3803.85,Branch
548877,111236,2025-03-19,Withdrawal,3486.69,Mobile
548878,106626,2024-05-05,Transfer,26388.35,POS
548879,109772,2022-01-29,Withdrawal,66241.35,Branch
548880,110469,2023-10-15,Withdrawal,11716.17,POS
548881,109882,2024-11-23,Deposit,103048.49,Mobile
548882,100086,2023-08-22,Transfer,21128.75,Mobile
548883,108231,2024-03-01,Transfer,23391.12,ATM
548884,101785,2023-01-14,Deposit,136524.98,Mobile
548885,104214,2022-12-02,Deposit,41444.92,POS
548886,103029,2024-03-17,Deposit,32857.6,Mobile
548887,101432,2022-04-05,Transfer,15193.24,POS
548888,103762,2023-07-05,Deposit,8209.94,ATM
548889,101256,2022-05-13,Deposit,40366.25,Branch
548890,106440,2023-10-04,Transfer,5536.59,Mobile
548891,104141,2024-04-06,Deposit,119135.03,Mobile
548892,108116,2023-04-16,Transfer,10241.64,Mobile
548893,111048,2022-11-27,Transfer,5721.77,POS
548894,104638,2024-04-29,Deposit,10928.16,ATM
548895,111316,2024-09-01,Transfer,22773.13,ATM
548896,109872,2023-03-11,Withdrawal,10413.25,Mobile
548897,110614,2024-01-26,Deposit,1961.43,Mobile
548898,106250,2024-10-27,Deposit,21504.73,Mobile
548899,106200,2024-06-15,Deposit,10411.26,POS
548900,101023,2025-01-11,Deposit,9200.12,Mobile
548901,100862,2023-01-23,Deposit,6788.67,Mobile
548902,109001,2024-11-10,Transfer,81448.82,Mobile
548903,112710,2024-07-31,Withdrawal,38017.4,Mobile
548904,113703,2023-08-26,Deposit,272107.9,Mobile
548905,104387,2024-03-26,Transfer,243680.18,POS
548906,112263,2022-05-17,Withdrawal,47431.56,POS
548907,106361,2022-04-02,Transfer,26490.55,POS
548908,104038,2024-08-02,Withdrawal,42629.54,POS
548909,107542,2023-07-05,Transfer,7241.85,Mobile
548910,101192,2023-06-17,Deposit,9253.32,POS
548911,110958,2023-07-23,Transfer,10339.65,POS
548912,101035,2022-12-27,Withdrawal,7119.99,POS
548913,100543,2023-06-28,Deposit,42053.26,ATM
548914,113882,2023-10-16,Deposit,4605.91,Mobile
548915,112574,2024-08-22,Transfer,12905.86,Mobile
548916,105662,2022-07-08,Withdrawal,10004.73,Mobile
548917,103158,2024-10-22,Deposit,9172.23,POS
548918,113194,2023-02-09,Transfer,87468.81,Mobile
548919,105606,2023-11-30,Transfer,6180.83,Branch
548920,101282,2024-02-22,Deposit,20222.07,ATM
548921,107778,2024-01-13,Withdrawal,5235.2,POS
548922,107138,2024-12-08,Transfer,5976.41,Branch
548923,112945,2024-09-09,Transfer,126847.55,POS
548924,107868,2024-05-24,Transfer,4786.22,POS
548925,103168,2024-04-20,Withdrawal,28140.65,Mobile
548926,105484,2024-03-09,Transfer,39586.21,POS
548927,114906,2022-05-31,Deposit,23788.28,Branch
548928,111821,2022-05-26,Withdrawal,39037.99,ATM
548929,103187,2023-05-16,Transfer,15829.23,Mobile
548930,102107,2025-02-09,Deposit,16146.24,Mobile
548931,105881,2025-01-20,Withdrawal,11454.83,Branch
548932,103488,2025-02-21,Withdrawal,5161.39,ATM
548933,107974,2023-06-30,Withdrawal,128209.65,ATM
548934,101340,2023-03-03,Withdrawal,4330.41,ATM
548935,101708,2024-01-03,Withdrawal,14316.71,ATM
548936,103140,2023-04-10,Withdrawal,150976.38,Mobile
548937,109980,2023-02-20,Withdrawal,10852.16,Mobile
548938,107400,2024-10-15,Withdrawal,6263.48,Mobile
548939,109426,2023-10-10,Withdrawal,91877.55,Mobile
548940,112219,2022-01-15,Transfer,10339.31,POS
548941,108707,2023-12-09,Withdrawal,3452.06,Mobile
548942,102041,2022-09-29,Deposit,40754.86,Mobile
548943,101262,2023-09-29,Transfer,45507.64,POS
548944,105661,2024-05-14,Withdrawal,10392.27,POS
548945,111705,2025-01-12,Deposit,22213.09,ATM
548946,103784,2023-06-26,Deposit,26598.08,Mobile
548947,102656,2022-02-08,Transfer,66807.65,ATM
548948,102479,2024-05-01,Transfer,22910.61,Mobile
548949,110526,2022-09-13,Transfer,11368.12,ATM
548950,105805,2024-06-22,Deposit,17986.51,Branch
548951,109430,2022-02-24,Deposit,11260.68,ATM
548952,103113,2025-02-04,Deposit,52339.69,Mobile
548953,111332,2023-11-05,Transfer,67862.8,ATM
548954,100144,2023-05-31,Transfer,38271.62,Mobile
548955,100536,2023-10-31,Deposit,62641.72,Mobile
548956,103374,2023-02-20,Withdrawal,35383.66,ATM
548957,102589,2022-06-03,Withdrawal,69857.54,ATM
548958,112974,2023-07-03,Deposit,46014.37,Branch
548959,100525,2022-05-20,Withdrawal,5440.31,Mobile
548960,114171,2025-02-14,Deposit,12353.96,ATM
548961,100616,2024-11-27,Withdrawal,7875.35,ATM
548962,106051,2023-02-12,Deposit,8485.79,POS
548963,104189,2025-02-01,Transfer,101553.57,ATM
548964,105347,2024-01-03,Transfer,13640.0,Mobile
548965,101899,2023-09-14,Deposit,42899.91,ATM
548966,109711,2023-08-16,Transfer,15211.97,Mobile
548967,107184,2024-10-12,Withdrawal,19251.51,Mobile
548968,107934,2023-06-19,Transfer,12917.76,Branch
548969,105125,2024-10-07,Transfer,34302.42,Mobile
548970,101440,2022-11-26,Withdrawal,67648.54,Branch
548971,107755,2023-02-25,Transfer,21054.83,Branch
548972,104608,2023-08-04,Withdrawal,15980.81,Mobile
548973,101124,2023-05-09,Transfer,52095.45,Mobile
548974,112640,2023-02-05,Transfer,30618.42,Mobile
548975,104514,2022-09-25,Transfer,77342.94,ATM
548976,109556,2022-02-09,Withdrawal,11532.31,Mobile
548977,105150,2023-12-21,Withdrawal,37093.62,Branch
548978,107538,2025-03-10,Withdrawal,23279.16,ATM
548979,112827,2023-11-07,Transfer,5584.51,Mobile
548980,111758,2022-01-20,Withdrawal,123388.97,Mobile
548981,109191,2025-03-17,Transfer,13708.42,POS
548982,110703,2022-10-08,Transfer,40407.11,POS
548983,102407,2024-05-13,Deposit,143141.52,ATM
548984,103665,2022-04-07,Deposit,12085.64,ATM
548985,103133,2022-03-16,Withdrawal,154958.88,POS
548986,112333,2023-02-06,Deposit,671188.24,POS
548987,107419,2024-10-25,Deposit,23023.19,ATM
548988,108336,2023-02-24,Withdrawal,14296.23,Branch
548989,100130,2023-06-22,Withdrawal,5883.26,Mobile
548990,112690,2023-04-03,Deposit,19047.62,ATM
548991,107694,2024-02-17,Deposit,43076.04,Mobile
548992,113300,2023-03-09,Deposit,8726.64,Mobile
548993,114005,2023-09-11,Transfer,37678.57,Mobile
548994,101148,2022-01-04,Withdrawal,16654.46,POS
548995,101081,2022-10-24,Deposit,9535.03,ATM
548996,110723,2024-08-02,Transfer,15063.6,POS
548997,101370,2024-07-16,Transfer,31399.02,Mobile
548998,100106,2023-03-26,Transfer,7979.47,ATM
548999,112977,2024-01-16,Withdrawal,25804.07,POS
549000,106802,2024-04-30,Withdrawal,11994.57,Mobile
549001,108630,2023-05-08,Transfer,219670.21,Mobile
549002,108635,2024-12-21,Withdrawal,5562.54,ATM
549003,106688,2022-08-14,Withdrawal,37247.28,Mobile
549004,111310,2023-04-20,Deposit,29614.78,Mobile
549005,114969,2022-08-20,Deposit,25853.27,Mobile
549006,109541,2022-08-04,Withdrawal,8014.64,Mobile
549007,112692,2022-03-27,Transfer,17247.86,Mobile
549008,109325,2022-07-08,Deposit,18389.53,POS
549009,101074,2023-08-23,Transfer,23895.08,Mobile
549010,100116,2022-05-05,Deposit,8001.31,Mobile
549011,109106,2023-04-17,Withdrawal,65594.04,ATM
549012,102838,2023-06-13,Transfer,22892.32,Mobile
549013,110885,2025-03-31,Transfer,26966.7,POS
549014,101920,2023-04-25,Deposit,5303.95,ATM
549015,104805,2023-02-19,Withdrawal,51377.78,POS
549016,111569,2024-01-18,Withdrawal,47789.33,Mobile
549017,111594,2022-11-27,Withdrawal,97729.36,ATM
549018,108188,2022-09-20,Withdrawal,21895.37,POS
549019,100289,2023-07-12,Withdrawal,5252.09,Mobile
549020,102601,2024-11-21,Withdrawal,53499.76,Mobile
549021,113192,2022-01-31,Withdrawal,14997.45,Mobile
549022,110472,2024-09-21,Withdrawal,108828.99,Mobile
549023,106109,2023-08-15,Withdrawal,19605.6,ATM
549024,100523,2022-10-01,Transfer,15179.99,ATM
549025,114538,2025-03-14,Transfer,4044.2,Mobile
549026,108269,2023-05-16,Deposit,21979.36,Mobile
549027,106346,2022-12-03,Deposit,46728.37,Mobile
549028,101695,2024-02-01,Deposit,6333.34,Branch
549029,103926,2022-05-08,Withdrawal,4777.04,Mobile
549030,113751,2022-11-28,Deposit,14781.93,Mobile
549031,110109,2024-09-01,Withdrawal,7814.27,POS
549032,113307,2022-11-06,Transfer,7466.72,POS
549033,108536,2023-10-17,Withdrawal,47977.9,Mobile
549034,111955,2022-05-16,Deposit,8266.49,ATM
549035,104959,2023-04-04,Withdrawal,34962.19,POS
549036,101086,2022-12-25,Transfer,17335.67,Mobile
549037,110389,2022-02-26,Transfer,108318.52,Mobile
549038,108141,2023-05-28,Transfer,3778.1,POS
549039,114971,2024-12-10,Withdrawal,83780.03,Mobile
549040,109754,2023-06-07,Transfer,7182.47,Branch
549041,108156,2023-07-08,Deposit,27743.3,Mobile
549042,114928,2022-01-18,Deposit,1900.91,Mobile
549043,106541,2023-07-12,Withdrawal,39632.36,Mobile
549044,100249,2023-05-31,Withdrawal,33569.76,Mobile
549045,100963,2022-10-15,Transfer,23574.31,Branch
549046,114036,2022-11-24,Deposit,24220.16,ATM
549047,114764,2023-07-05,Transfer,37183.53,POS
549048,103916,2023-10-11,Withdrawal,61195.16,POS
549049,102048,2024-09-27,Transfer,20955.93,Mobile
549050,114030,2022-01-02,Transfer,24369.37,Mobile
549051,108067,2024-12-07,Deposit,34351.84,POS
549052,100916,2024-07-31,Deposit,45456.74,Mobile
549053,109222,2024-08-25,Deposit,17750.57,Mobile
549054,114596,2023-04-24,Deposit,11346.19,Mobile
549055,102583,2022-03-12,Withdrawal,177191.84,Mobile
549056,102053,2023-04-26,Withdrawal,9533.32,POS
549057,107308,2025-03-22,Deposit,46313.79,Mobile
549058,114652,2024-11-11,Withdrawal,34440.81,POS
549059,112506,2022-05-24,Transfer,33231.18,POS
549060,101376,2023-06-13,Transfer,5611.59,Mobile
549061,109114,2024-07-07,Transfer,28647.02,Mobile
549062,109565,2023-12-19,Transfer,61888.31,ATM
549063,107611,2023-04-30,Withdrawal,8413.24,POS
549064,110348,2025-04-04,Transfer,11423.93,POS
549065,106541,2025-01-13,Withdrawal,17115.52,Branch
549066,100649,2023-07-12,Deposit,4696.54,POS
549067,104937,2024-08-15,Withdrawal,8510.67,POS
549068,114845,2024-03-15,Deposit,8474.26,POS
549069,105090,2024-12-28,Transfer,7195.15,POS
549070,112459,2024-04-16,Transfer,3440.12,ATM
549071,100022,2024-06-01,Transfer,16957.26,POS
549072,102130,2024-07-14,Withdrawal,7311.43,Mobile
549073,110538,2023-10-29,Transfer,29090.56,POS
549074,102993,2024-01-15,Withdrawal,394559.08,Mobile
549075,105536,2022-07-01,Transfer,13344.93,ATM
549076,108404,2024-05-12,Deposit,13676.67,Mobile
549077,114216,2024-07-03,Withdrawal,21011.86,POS
549078,104319,2022-04-05,Transfer,35287.42,ATM
549079,103839,2022-12-06,Deposit,34002.74,Mobile
549080,102837,2022-11-04,Withdrawal,24810.67,Branch
549081,103151,2024-07-19,Withdrawal,13233.74,Mobile
549082,109537,2022-04-05,Deposit,21071.31,POS
549083,110523,2025-02-13,Withdrawal,32365.86,POS
549084,105266,2022-01-04,Withdrawal,37404.19,POS
549085,100078,2022-08-07,Deposit,54967.2,ATM
549086,107469,2022-11-24,Transfer,18297.42,Mobile
549087,112106,2025-02-16,Withdrawal,41492.86,Mobile
549088,103633,2024-06-16,Withdrawal,14100.09,ATM
549089,107520,2022-04-13,Transfer,528.91,POS
549090,102289,2024-11-20,Withdrawal,12262.48,Branch
549091,102027,2022-11-28,Transfer,10680.04,Mobile
549092,106277,2023-08-22,Transfer,99661.88,POS
549093,107233,2023-08-17,Transfer,20237.01,Mobile
549094,110160,2023-01-11,Transfer,151885.72,POS
549095,103514,2023-09-30,Transfer,19743.57,Mobile
549096,111543,2023-06-01,Withdrawal,17817.64,ATM
549097,105355,2025-01-11,Withdrawal,5958.18,Mobile
549098,100992,2023-09-30,Transfer,22900.93,POS
549099,111375,2023-10-15,Deposit,38332.61,ATM
549100,106955,2022-12-18,Transfer,98240.12,Branch
549101,110544,2022-03-21,Transfer,10825.36,Mobile
549102,103596,2022-06-26,Transfer,38226.72,Mobile
549103,109328,2024-02-11,Transfer,24615.75,ATM
549104,106088,2022-06-17,Withdrawal,14638.9,Mobile
549105,105000,2023-10-06,Deposit,30655.14,POS
549106,114987,2023-05-01,Withdrawal,23834.25,Mobile
549107,112139,2023-05-19,Transfer,39890.68,ATM
549108,110581,2024-11-04,Transfer,9693.92,POS
549109,106253,2022-01-16,Deposit,40920.14,POS
549110,102913,2024-02-16,Withdrawal,25433.17,Mobile
549111,104048,2024-12-22,Deposit,65599.56,Mobile
549112,112874,2022-12-02,Withdrawal,20406.87,Branch
549113,114866,2022-05-15,Withdrawal,4519.3,POS
549114,113115,2023-10-11,Transfer,40305.19,POS
549115,114114,2024-07-07,Withdrawal,43635.63,ATM
549116,105604,2023-11-12,Transfer,44648.74,Branch
549117,104437,2023-02-11,Withdrawal,21608.18,Branch
549118,110928,2023-01-01,Deposit,11425.31,Mobile
549119,100763,2022-05-26,Withdrawal,26629.45,Mobile
549120,105089,2024-12-22,Deposit,89819.65,ATM
549121,114935,2022-07-03,Withdrawal,1108.84,Branch
549122,110296,2024-10-26,Withdrawal,28487.59,POS
549123,107358,2023-01-24,Transfer,29932.55,Branch
549124,106176,2023-07-08,Withdrawal,12188.09,POS
549125,109289,2022-08-28,Transfer,38501.98,Mobile
549126,107084,2024-07-22,Deposit,8000.75,POS
549127,107301,2023-02-26,Deposit,166122.44,ATM
549128,111835,2025-02-16,Transfer,38562.99,ATM
549129,100805,2024-03-19,Deposit,52046.67,POS
549130,109944,2022-04-18,Transfer,35273.91,POS
549131,101562,2023-07-17,Transfer,53394.17,ATM
549132,114484,2025-03-02,Withdrawal,8011.57,POS
549133,110465,2022-08-26,Withdrawal,66464.55,ATM
549134,102224,2023-12-29,Deposit,5285.88,Mobile
549135,101682,2023-08-10,Deposit,19547.31,Mobile
549136,114757,2022-08-18,Transfer,24076.55,Mobile
549137,101378,2022-05-13,Withdrawal,14918.79,Mobile
549138,100710,2022-10-16,Deposit,36172.11,ATM
549139,111604,2024-08-03,Deposit,9898.94,ATM
549140,103038,2024-05-20,Transfer,6792.25,ATM
549141,108571,2023-10-17,Deposit,6875.71,Mobile
549142,103305,2023-09-22,Withdrawal,12037.72,POS
549143,109160,2024-07-12,Withdrawal,56374.04,Mobile
549144,103676,2022-08-10,Transfer,23135.33,ATM
549145,104494,2025-02-18,Transfer,34255.94,ATM
549146,105658,2022-04-16,Withdrawal,11447.25,POS
549147,112002,2024-12-04,Withdrawal,10544.25,POS
549148,107929,2022-12-03,Deposit,13147.69,Mobile
549149,114168,2024-08-06,Withdrawal,14272.34,Mobile
549150,101777,2023-01-23,Deposit,11936.49,POS
549151,105160,2024-09-15,Transfer,7623.48,Mobile
549152,112673,2022-06-17,Transfer,20691.01,POS
549153,106761,2022-07-16,Transfer,180552.11,Mobile
549154,104751,2024-04-09,Withdrawal,27487.7,Mobile
549155,113145,2023-09-10,Deposit,30790.27,Branch
549156,114191,2022-05-15,Deposit,73343.98,ATM
549157,114929,2022-09-20,Deposit,29418.76,Mobile
549158,109234,2025-02-27,Transfer,86583.93,POS
549159,112317,2024-11-26,Withdrawal,22305.33,ATM
549160,104824,2023-03-24,Withdrawal,19039.97,Mobile
549161,100505,2024-05-17,Withdrawal,17925.31,POS
549162,103079,2025-02-18,Deposit,8329.75,POS
549163,113791,2024-09-12,Transfer,4588.82,POS
549164,112675,2023-10-08,Withdrawal,23036.72,Mobile
549165,105263,2023-10-09,Transfer,84591.49,POS
549166,101410,2022-11-27,Deposit,29069.24,ATM
549167,109890,2024-01-31,Deposit,163623.94,Mobile
549168,111883,2024-04-02,Transfer,23588.42,POS
549169,107972,2024-09-16,Withdrawal,6607.19,ATM
549170,101903,2022-11-05,Transfer,8592.87,POS
549171,106215,2025-02-01,Transfer,6923.67,POS
549172,110925,2022-11-24,Deposit,8792.18,POS
549173,111056,2024-10-17,Withdrawal,18392.12,Mobile
549174,106089,2022-08-17,Withdrawal,114981.72,POS
549175,114112,2022-06-17,Deposit,42545.35,ATM
549176,100953,2024-12-03,Withdrawal,6443.64,POS
549177,100489,2023-12-03,Transfer,85147.02,POS
549178,114058,2023-01-07,Withdrawal,391287.22,Branch
549179,111128,2024-03-23,Transfer,104651.2,Mobile
549180,111433,2025-01-16,Deposit,44922.74,Mobile
549181,106687,2024-04-12,Withdrawal,7529.96,Mobile
549182,103160,2022-09-11,Withdrawal,73526.93,Mobile
549183,103714,2023-12-22,Transfer,31424.61,POS
549184,111531,2023-08-19,Transfer,36391.45,POS
549185,102814,2023-06-08,Transfer,6145.2,Mobile
549186,102754,2023-09-20,Withdrawal,33495.8,Branch
549187,104040,2024-09-28,Transfer,20574.4,Branch
549188,106770,2024-05-12,Deposit,3597.14,POS
549189,100957,2024-06-02,Withdrawal,7712.98,Mobile
549190,100702,2022-06-23,Transfer,12777.72,ATM
549191,108323,2022-04-22,Withdrawal,60106.47,Mobile
549192,112407,2024-09-08,Transfer,18355.25,Mobile
549193,114164,2024-02-09,Transfer,15640.51,Branch
549194,107499,2023-02-24,Withdrawal,16319.24,POS
549195,110780,2022-03-11,Withdrawal,24833.22,Mobile
549196,113850,2023-01-31,Withdrawal,39615.68,Mobile
549197,111772,2023-04-08,Transfer,16113.32,POS
549198,107997,2022-01-29,Withdrawal,37457.3,POS
549199,105375,2024-12-01,Transfer,26946.99,ATM
549200,109786,2024-03-25,Withdrawal,10693.8,POS
549201,112888,2022-07-17,Transfer,103150.57,ATM
549202,104773,2024-10-07,Withdrawal,47804.98,Mobile
549203,101451,2023-11-06,Deposit,6225.9,Mobile
549204,100013,2024-06-08,Withdrawal,12245.13,ATM
549205,102836,2022-06-13,Deposit,10871.13,Branch
549206,114879,2024-01-17,Withdrawal,44359.32,POS
549207,112754,2022-09-24,Withdrawal,5649.17,ATM
549208,112890,2023-07-13,Withdrawal,27159.31,ATM
549209,104224,2024-04-25,Deposit,9979.8,Branch
549210,114258,2022-10-14,Deposit,4545.24,ATM
549211,102932,2022-02-24,Withdrawal,19897.01,Mobile
549212,114260,2023-05-23,Transfer,42681.09,POS
549213,109653,2022-02-17,Deposit,80859.63,ATM
549214,101520,2024-04-22,Deposit,19492.93,POS
549215,109282,2024-02-14,Deposit,40564.66,Mobile
549216,114014,2024-04-30,Withdrawal,8837.36,Mobile
549217,109842,2022-12-24,Withdrawal,16214.03,ATM
549218,110587,2024-01-04,Transfer,175470.88,Mobile
549219,106611,2022-05-01,Deposit,18446.96,ATM
549220,109170,2024-11-28,Withdrawal,47020.36,Mobile
549221,113443,2022-03-26,Transfer,31891.77,Mobile
549222,105978,2023-03-03,Withdrawal,7396.72,Mobile
549223,104274,2022-11-17,Deposit,62516.5,ATM
549224,102221,2024-01-09,Withdrawal,9669.46,Mobile
549225,106233,2022-10-30,Withdrawal,85768.98,POS
549226,112519,2022-04-16,Withdrawal,24508.25,POS
549227,104993,2022-07-10,Transfer,22120.59,ATM
549228,109694,2023-10-24,Transfer,27539.47,ATM
549229,103266,2024-02-17,Transfer,23841.47,ATM
549230,110140,2023-09-07,Deposit,14500.67,Mobile
549231,114747,2024-02-07,Transfer,26086.85,Mobile
549232,107481,2022-09-16,Transfer,60071.7,ATM
549233,103144,2022-01-31,Deposit,36187.38,POS
549234,105103,2023-03-28,Transfer,6593.29,POS
549235,100921,2023-01-23,Deposit,19485.4,POS
549236,100467,2025-02-09,Transfer,5947.86,Mobile
549237,104749,2022-03-30,Deposit,41170.57,ATM
549238,110719,2024-08-17,Deposit,12735.83,Mobile
549239,111140,2022-10-05,Transfer,16310.39,POS
549240,109286,2024-01-30,Deposit,14546.16,POS
549241,107807,2022-12-19,Withdrawal,5362.87,ATM
549242,109917,2024-04-27,Deposit,10206.44,Mobile
549243,105539,2024-03-12,Withdrawal,16107.59,Mobile
549244,110872,2023-01-18,Transfer,3793.05,Mobile
549245,104877,2023-01-04,Withdrawal,7845.64,ATM
549246,114024,2024-08-22,Transfer,14355.91,Branch
549247,108919,2022-05-08,Withdrawal,13676.27,POS
549248,114499,2023-02-18,Transfer,32536.15,POS
549249,108013,2022-05-04,Transfer,17912.36,Mobile
549250,114906,2025-02-22,Deposit,25344.01,Mobile
549251,110735,2022-09-25,Deposit,2397.6,Mobile
549252,101470,2023-02-13,Withdrawal,86613.37,Mobile
549253,106388,2025-03-13,Deposit,106165.44,Mobile
549254,110984,2024-08-13,Deposit,46426.87,Mobile
549255,110026,2024-07-14,Withdrawal,34127.44,Mobile
549256,113469,2024-05-24,Transfer,18795.64,POS
549257,113446,2023-03-11,Deposit,15077.46,Mobile
549258,105136,2024-08-01,Deposit,29834.61,Mobile
